e_no,c,k1,k2,k3,k4,ax,ay,az,bx,by,bz,pvol,m_g,m_c
56,0.0228,0.132,3.45,0.132,3.45,0.678400892906441,0.0,0.734691927615748,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
57,0.0228,0.132,3.45,0.132,3.45,0.05855472567477027,0.0,0.9982842000658692,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
58,0.0228,0.132,3.45,0.132,3.45,0.1749080647378256,0.0,0.9845847697835207,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
59,0.0228,0.132,3.45,0.132,3.45,0.28886001517994525,0.0,0.957371344688278,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
60,0.0228,0.132,3.45,0.132,3.45,0.3981867719347252,0.0,0.9173043631511861,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
61,0.0228,0.132,3.45,0.132,3.45,0.5000386328500379,0.0,0.8660030979491153,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
62,0.0228,0.132,3.45,0.132,3.45,0.5915955588654241,0.0,0.8062348880634642,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
63,0.0228,0.132,3.45,0.132,3.45,0.6712034877763798,0.0,0.7412731466853651,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
64,0.0228,0.132,3.45,0.132,3.45,0.05642476814410527,0.0,0.9984068537123951,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
65,0.0228,0.132,3.45,0.132,3.45,0.1691655249253035,0.0,0.9855876547404329,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
66,0.0228,0.132,3.45,0.132,3.45,0.2804836954401804,0.0,0.9598587899228823,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
67,0.0228,0.132,3.45,0.132,3.45,0.38839907797296647,0.0,0.9214912675819287,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
68,0.0228,0.132,3.45,0.132,3.45,0.4903397197951259,0.0,0.8715313873815661,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
69,0.0228,0.132,3.45,0.132,3.45,0.5840557840806914,0.0,0.8117135215591083,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
70,0.0228,0.132,3.45,0.132,3.45,0.6683632854777186,0.0,0.7438350076632786,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
71,0.0228,0.132,3.45,0.132,3.45,0.055458214992709934,0.0,0.9984610089481825,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
72,0.0228,0.132,3.45,0.132,3.45,0.16658229683049394,0.0,0.9860275545757721,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
73,0.0228,0.132,3.45,0.132,3.45,0.2766925944710847,0.0,0.9609584841005671,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
74,0.0228,0.132,3.45,0.132,3.45,0.3839523710311267,0.0,0.9233528993724858,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
75,0.0228,0.132,3.45,0.132,3.45,0.4860310996679205,0.0,0.8739415141504562,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
76,0.0228,0.132,3.45,0.132,3.45,0.5808340805045821,0.0,0.8140219720157414,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
77,0.0228,0.132,3.45,0.132,3.45,0.667181725914356,0.0,0.7448949889789442,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
78,0.0228,0.132,3.45,0.132,3.45,0.05512831497271989,0.0,0.9984792781466567,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
79,0.0228,0.132,3.45,0.132,3.45,0.16564466975184422,0.0,0.9861855015070959,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
80,0.0228,0.132,3.45,0.132,3.45,0.2751665389333201,0.0,0.9613965757435678,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
81,0.0228,0.132,3.45,0.132,3.45,0.38196920945473267,0.0,0.9241750499924387,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
