e_no,c,k1,k2,k3,k4,ax,ay,az,bx,by,bz,pvol,m_g,m_c
98,0.0228,0.132,3.45,0.132,3.45,0.4955958341991788,0.0,0.8685532621114379,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
99,0.0228,0.132,3.45,0.132,3.45,0.5278942255531043,0.0,0.8493101239404182,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
100,0.0228,0.132,3.45,0.132,3.45,0.5590142759363831,0.0,0.8291580303532742,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
101,0.0228,0.132,3.45,0.132,3.45,0.5888847403726749,0.0,0.8082170268908019,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
102,0.0228,0.132,3.45,0.132,3.45,0.6174390785480773,0.0,0.7866187032366453,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
103,0.0228,0.132,3.45,0.132,3.45,0.6446448073003425,0.0,0.7644822250521619,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
104,0.0228,0.132,3.45,0.132,3.45,0.6705122016606337,0.0,0.7418985021040343,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
105,0.0228,0.132,3.45,0.132,3.45,0.6951608276715561,0.0,0.7188542436899131,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
106,0.0228,0.132,3.45,0.132,3.45,0.018642694108183793,0.0,0.9998262098766908,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
107,0.0228,0.132,3.45,0.132,3.45,0.05595830442680197,0.0,0.9984331065052268,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
108,0.0228,0.132,3.45,0.132,3.45,0.09340918415371072,0.0,0.9956278041094162,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
109,0.0228,0.132,3.45,0.132,3.45,0.1310199919539438,0.0,0.9913797262948181,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
110,0.0228,0.132,3.45,0.132,3.45,0.16873199980978867,0.0,0.9856619665180297,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
111,0.0228,0.132,3.45,0.132,3.45,0.20644624454791496,0.0,0.978457943966966,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
112,0.0228,0.132,3.45,0.132,3.45,0.24405117866874798,0.0,0.9697623534610914,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
113,0.0228,0.132,3.45,0.132,3.45,0.2814235728494839,0.0,0.9595836454653816,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
114,0.0228,0.132,3.45,0.132,3.45,0.3184391484593376,0.0,0.9479433045960564,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
115,0.0228,0.132,3.45,0.132,3.45,0.35497705006749103,0.0,0.9348750151359174,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
